Title, Iodine
Comment, 
Date, 19/02/2018 14:33:52 
Operator, 
System Name, Undefined
Wavelength(nm),Baseline,Wavelength(nm),iodine_sample,
532.8,0.00384,532.8,0.18654
532.85,0.00384,532.85,0.18863
532.9,0.00383,532.9,0.19413
532.95,0.00383,532.95,0.2003
533,0.00382,533,0.20527
533.05,0.00381,533.05,0.212
533.1,0.00381,533.1,0.21878
533.15,0.0038,533.15,0.22235
533.2,0.00379,533.2,0.22495
533.25,0.00379,533.25,0.22698
533.3,0.00378,533.3,0.22745
533.35,0.00378,533.35,0.22687
533.4,0.00377,533.4,0.225
533.45,0.00376,533.45,0.22274
533.5,0.00376,533.5,0.22077
533.55,0.00375,533.55,0.21845
533.6,0.00375,533.6,0.21529
533.65,0.00374,533.65,0.21321
533.7,0.00373,533.7,0.21134
533.75,0.00373,533.75,0.20863
533.8,0.00372,533.8,0.20659
533.85,0.00372,533.85,0.20507
533.9,0.00371,533.9,0.20282
533.95,0.0037,533.95,0.20108
534,0.0037,534,0.19941
534.05,0.0037,534.05,0.19805
534.1,0.0037,534.1,0.19626
534.15,0.0037,534.15,0.19502
534.2,0.0037,534.2,0.19419
534.25,0.0037,534.25,0.19249
534.3,0.00369,534.3,0.19102
534.35,0.00369,534.35,0.18996
534.4,0.00369,534.4,0.18839
534.45,0.00369,534.45,0.18688
534.5,0.00369,534.5,0.18563
534.55,0.00369,534.55,0.1844
534.6,0.00369,534.6,0.18251
534.65,0.00369,534.65,0.18117
534.7,0.00368,534.7,0.18032
534.75,0.00368,534.75,0.18004
534.8,0.00368,534.8,0.18126
534.85,0.00368,534.85,0.18288
534.9,0.00368,534.9,0.18631
534.95,0.00368,534.95,0.19192
535,0.00368,535,0.19733
535.05,0.00368,535.05,0.20279
535.1,0.00367,535.1,0.21073
535.15,0.00367,535.15,0.21634
535.2,0.00367,535.2,0.21995
535.25,0.00367,535.25,0.22401
535.3,0.00366,535.3,0.22579
535.35,0.00365,535.35,0.22602
535.4,0.00364,535.4,0.22518
535.45,0.00364,535.45,0.22314
535.5,0.00363,535.5,0.22107
535.55,0.00362,535.55,0.21936
535.6,0.00361,535.6,0.21646
535.65,0.00361,535.65,0.2142
535.7,0.0036,535.7,0.21254
535.75,0.00359,535.75,0.21036
535.8,0.00358,535.8,0.20857
535.85,0.00358,535.85,0.20708
535.9,0.00357,535.9,0.20561
535.95,0.00357,535.95,0.2037
536,0.00356,536,0.20201
536.05,0.00356,536.05,0.20095
536.1,0.00355,536.1,0.19879
536.15,0.00355,536.15,0.19698
536.2,0.00355,536.2,0.19561
536.25,0.00354,536.25,0.1936
536.3,0.00354,536.3,0.19131
536.35,0.00353,536.35,0.18985
536.4,0.00353,536.4,0.18817
536.45,0.00352,536.45,0.18629
536.5,0.00352,536.5,0.18456
536.55,0.00351,536.55,0.18349
536.6,0.00351,536.6,0.18166
536.65,0.00351,536.65,0.17978
536.7,0.0035,536.7,0.17852
536.75,0.0035,536.75,0.17725
536.8,0.00349,536.8,0.17632
536.85,0.00349,536.85,0.17606
536.9,0.00348,536.9,0.17709
536.95,0.00348,536.95,0.17984
537,0.00348,537,0.18376
537.05,0.00347,537.05,0.18762
537.1,0.00347,537.1,0.19462
537.15,0.00346,537.15,0.20225
537.2,0.00345,537.2,0.20793
537.25,0.00344,537.25,0.21366
537.3,0.00344,537.3,0.21979
537.35,0.00343,537.35,0.22315
537.4,0.00342,537.4,0.22482
537.45,0.00342,537.45,0.22557
537.5,0.00341,537.5,0.22482
537.55,0.0034,537.55,0.22367
537.6,0.00339,537.6,0.22153
537.65,0.00339,537.65,0.21945
537.7,0.00338,537.7,0.21771
537.75,0.00337,537.75,0.2158
537.8,0.00337,537.8,0.21341
537.85,0.00337,537.85,0.21162
537.9,0.00337,537.9,0.20991
537.95,0.00337,537.95,0.20749
538,0.00337,538,0.20494
